109,@GabrielBoric,"Hoy celebramos un hito significativo en nuestro compromiso con la conectividad, el medio ambiente y la mejora en la calidad de vida de rancagüinos y rancagüinas. Gracias al trabajo entre el gobernador @PabloSilvaAmaya, @MTTChile, dirigentes sociales y empresarios damos inicio a la puesta en marcha de la primera flota de buses eléctricos para el sector poniente de Rancagua.  La electromovilidad llegó para quedarase, porque además de mejorar significativamente el transporte público, es un símbolo de progreso y de un futuro más limpio y sostenible para Chile.","May 9, 2024 · 7:01 PM UTC",joy,POS
110,@T13,Presidente Boric y discusión por RUF: “Durante mi gobierno no se van a reestablecer los tribunales militares”   https://www.t13.cl/585421-tw,"May 9, 2024 · 2:53 PM UTC",others,NEG
111,@DrManuelMonsalv,✳️ Un importante avance para fortalecer el trabajo de @Carabdechile . Seguimos avanzando en la agenda de seguridad del @GobiernodeChile .,"May 8, 2024 · 6:37 PM UTC",others,POS
112,@DFinanciero,▶️ EN VIDEO | MOP anuncia cartera de concesiones 2024-2028 con 43 llamados a licitación por más de USD 17.600 millones https://www.df.cl/empresas/construccion/ahora-en-df-mop-anuncia-la-cartera-de-concesiones-2024-2028-con-43,"May 8, 2024 · 11:30 PM UTC",others,NEU
113,@GabrielBoric,"La distancia no puede ser un obstáculo para el bienestar de niños y niñas. Con mucha alegría instalamos la primera piedra del nuevo Instituto @Teleton en la Región de O’Higgins, con el que las familias cuidadoras, tantas veces invisibilizadas, dejarán de viajar largos trayectos a la Región del Maule o Metropolitana.   Bienvenida sea la colaboración público-privada que da respuesta a las urgencias y necesidades de las familias chilenas.","May 9, 2024 · 5:01 PM UTC",joy,POS
114,@AisenEtcheverry,"¿Conocen la tecnología cuántica? Esta es capaz de resolver problemas con mayor rapidez que los sistemas de computación actuales.  Ello nos impone un desafío para prepararnos ante el desarrollo de sistemas revolucionarios en temas de ciberseguridad, salud, entre otros.","May 9, 2024 · 2:10 AM UTC",others,POS
115,@carlosmontestwt,"Hoy acompañé al presidente @gabrielboric en la entrega de 250 viviendas a las familias del conjunto habitacional Orlando Letelier en San Vicente de Tagua Tagua donde destacó el avance del Plan de Emergencia Habitacional, el que en la región de O’Higgins alcanzó un 50% de avance.","May 8, 2024 · 11:22 PM UTC",others,POS
116,@GabrielBoric,Seguimos avanzando con trenes para Chile,"May 8, 2024 · 10:11 PM UTC",others,POS
117,@GabrielBoric,"La presunta colusión en el mercado del oxígeno durante la pandemia, es algo que se debe investigar a fondo y que no podemos tolerar como sociedad. He instruido a la ministra de Salud @ximenaguilera poner los antecedentes en manos del Consejo de Defensa del Estado para evaluar las acciones a seguir, porque no permitiremos que se atente contra la salud pública.","May 8, 2024 · 9:54 PM UTC",anger,NEG
118,@AisenEtcheverry,"Gracias a la inteligencia artificial, hoy un hospital puede examinar 50 veces más mamografías por día, mediante un algoritmo entrenado para identificar patrones de masas cancerígenas y alertar al radiólogo en casos de alto riesgo.","May 8, 2024 · 7:30 PM UTC",others,NEU
119,@GabrielBoric,"La agricultura familiar campesina provee alimentos y también conserva lo más preciado del campo chileno: nuestra identidad. Desde Peralillo anunciamos nuevos recursos para enfrentar este invierno de mejor manera, comprar forraje y equipamiento con anticipación, mejorar canales, sistemas de riego y avanzar en defensas fluviales para evitar el desborde de ríos. Junto al ministro de Agricultura @tvalenzuelavt, seguimos trabajando.","May 8, 2024 · 7:23 PM UTC",others,POS
120,@GabrielBoric,"Los jóvenes que sirven a la Patria están bajo el cuidado del Ejército y tienen que ser tratados con dignidad. Por eso, le instruí a la ministra de Defensa Nacional, Maya Fernández, que tomara contacto con el Comandante en Jefe del Ejército, General Javier Iturriaga, para que el viernes asistan a La Moneda y personalmente me detallen los hechos y todas las medidas que se van a tomar para que esto no vuelva a ocurrir.   Todo mi apoyo y el del Estado está con la familia de Franco en este difícil momento y por eso, este lunes me voy a juntar con su mamá, Romy Vargas. No podemos permitir que esto vuelva a suceder. Por la memoria de Franco corresponde conocer toda la verdad, que se esclarezcan los hechos y se asuman las responsabilidades que correspondan. Verdad y justicia.","May 8, 2024 · 5:45 PM UTC",sadness,NEG
121,@GabrielBoric,"Seguimos de gira por la Región de O’Higgins! Hoy partimos recorriendo las obras de mejoramiento de la Escuela Pailimo de Marchigüe junto a Luciana, presidenta del centro de estudiantes, el ministro de Educación @Nico_Cataldo y el subsecretario de Energía, @FelipeRamos1980.   Es siempre un orgullo ver cómo el fortalecimiento de la educación pública da resultados, y que cada peso invertido es una inversión para las niñas y niños, el presente y futuro de Chile.","May 8, 2024 · 4:49 PM UTC",joy,POS
122,@GabrielBoric,"Iniciamos la gira en la Región de O’Higgins junto a la ministra @JLopezSaffie, el ministro @TValenzuelaVT, la subsecretaria @FranPeralesF y el delegado Fabio López. Nos reunimos con el Gobernador @PabloSilvaAmaya, y alcaldes y alcaldesas de las provincias de Colchagua y Cardenal Caro para seguir fortaleciendo el trabajo conjunto en materia de seguridad, obras públicas, vivienda, conectividad y apoyos para zonas rurales, en línea con las principales preocupaciones de las familias de la región.","May 7, 2024 · 10:56 PM UTC",others,POS
123,@GabrielBoric,"Censado! Esta mañana recibí a Alejandra, censista que desde la puerta de mi casa completó el cuestionario que se está aplicando en todo el país y que nos permitirá construir mejores políticas públicas para el presente y futuro de Chile.   Invito a que todas y todos abran su puerta al Censo, son menos de 15 minutos. Colaboremos en todo Chile con esta enorme tarea.","May 6, 2024 · 1:31 PM UTC",others,POS
124,@Irenekhan,"🇨🇱 Pres  @GabrielBoric opens  #WorldPressFreedomDay he was disrupted by spontaneous demo, he handled calmly w dialogue, no security or use of force. THIS is respect for #FreedomofExpression.  Take note 🇺🇸 European pol leaders, @Columbia Pres Shafik & acad leaders #StudentProtests","May 4, 2024 · 4:51 PM UTC",others,NEU
125,@GabrielBoric,"Junto al canciller @AlbertoKlaveren y la ministra (s) Heidi Berner, recibimos en La Moneda a la directora del Fondo Monetario Internacional (FMI), Kristalina Georgieva, al director del Departamento del Hemisferio Occidental del FMI, Rodrigo Valdés, y a la jefa de la Misión de Chile del FMI, Andrea Schaechter, con quienes sostuvimos una importante conversación en torno a los avances económicos que ha tenido Chile y el trabajo para seguir creciendo más y mejor.","May 4, 2024 · 1:31 PM UTC",others,POS
126,@GabrielBoric,El Programa de las Naciones Unidas para el Desarrollo (@PNUD) genera un tremendo aporte a nuestro país que se manifiesta en las históricas publicaciones del informe de Desarrollo Humano en Chile. Es un honor haber recibido hoy a su administrador @ASteiner y a los altos mandos de la @ONU_es que visitan nuestro país.,"May 3, 2024 · 11:03 PM UTC",joy,POS
127,@GabrielBoric,"En este Día Mundial de la Libertad de Prensa, @UNESCO_es nos plantea el desafío de pensar en una ""prensa para el planeta"" donde tenemos que enfrentar dos temas que confluyen: el de la protección de los defensores ambientales y el de la garantía al ejercicio del periodismo y la libertad de expresión.  Sin libertad de expresión no hay democracia ni posibilidad de llevar luz a los fenómenos que amenazan nuestra convivencia, en lo local y en lo global. Por eso, este encuentro es tremendamente importante, valiente y necesario. Agradezco a @voceriagobierno y @Minrel_Chile por la organización y el gran trabajo que han realizado para que este evento sea posible.","May 3, 2024 · 5:34 PM UTC",joy,POS
128,@DFinanciero,"#LoMásLeído | Imacec: la economía se modera en marzo, pero tuvo en el primer trimestre su mejor crecimiento en casi dos años https://www.df.cl/economia-y-politica/macro/imacec-actividad-economica-se-modera-en-marzo-con-una-expansion-en-la","May 2, 2024 · 11:01 PM UTC",others,NEU
129,@CNNChile,"🔴 AHORA | Presidente Boric por situación en Gaza ""No estamos disponibles a elegir entre barbaries""  💻 CNNChile.com 📡 bit.ly/CNNChileEnvivo","May 2, 2024 · 11:08 PM UTC",others,NEG
130,@GabrielBoric,"La reunión bianual de líderes del Sistema de las Naciones Unidas que tiene a Chile como sede, reafirma que el respeto por la democracia, los derechos humanos y la colaboración con otros países para superar problemas que son globales, nos transforma en un lugar de interés mundial para avanzar en la construcción de un mundo más justo.   Muchas gracias @AntonioGuterres por tus palabras al visitar el Palacio de La Moneda. Desde aquí, seguimos trabajando en conjunto!","May 3, 2024 · 1:24 AM UTC",joy,POS
131,@GabrielBoric,"Agradezco al Comité Estratégico transversal que participó en la elaboración del Plan de Acción de Hidrógeno Verde que hoy se nos entrega. Iniciativas como éstas representan lo mejor de nosotros.  Este trabajo consta de 81 acciones que buscan crear las mejores condiciones para el desarrollo de esta industria, definir mejor los estándares ambientales, sociales y laborales, y entregar señales claras a la inversión.  Este plan se construyó de manera participativa escuchando la voz de más de mil personas del sector público, privado, sociedad civil y la academia. Es una demostración palmaria que Chile se construye entre todos y todas. Es una política de Estado con visor de largo plazo y ojalá, como bien recordaba la presidenta Bachelet, este espíritu sea contagioso en otras materias como seguridad y pensiones.","May 2, 2024 · 5:57 PM UTC",joy,POS
132,@DFinanciero,🔑 #EnPortada | Gobierno presentará este mes el proyecto de Ley para regular el uso de la inteligencia artificial https://www.df.cl/df-lab/innovacion-y-startups/gobierno-presentara-este-mes-el-proyecto-de-ley-para-regular-el-uso-de,"May 2, 2024 · 11:21 AM UTC",others,NEU
133,@24HorasTVN,"⭕ Presidente @GabrielBoric en entrevista con Radios Archi: ""creo que el crecimiento es necesario, que le hace bien al país y que tiene que ser distribuido de manera justa"".   📡 En vivo ➡️ bit.ly/3mCBZzY","May 2, 2024 · 12:41 PM UTC",others,NEU
134,@24HorasTVN,"⭕ @GabrielBoric en entrevista con Radios Archi: ""también enfrentamos la delincuencia cuando damos alternativas de organización, socialización con deporte, cultura y educación en los barrios, eso es fundamental"".","May 2, 2024 · 12:29 PM UTC",others,NEU
135,@24HorasTVN,"⭕ @mbachelet por plan de acción de hidrógeno verde: ""Chile tiene grandes oportunidades para dar un salto hacia una economía más diversa, productiva e innovadora"".  📡 En vivo ➡️ bit.ly/3mCBZzY","May 2, 2024 · 4:30 PM UTC",others,NEU
136,@GabrielBoric,Un orgullo tener a Carlos Montes a cargo de sacar adelante nuestro Plan de Emergencia Habitacional.,"May 2, 2024 · 5:01 PM UTC",joy,POS
137,@GabrielBoric,"En el marco de la Cumbre de Libertad de Prensa, tuve una entrevista con más de 500 radios de @SomosARCHI en La Moneda para conversar respecto a diversos temas como seguridad, crecimiento económico y justicia social. Muchas gracias @VerFranco, @AngelicaBulnes, @JuMastorga y Cristián Gálvez por este espacio y por conectar e informar diariamente a miles de chilenas y chilenos a lo largo de Chile!","May 2, 2024 · 2:46 PM UTC",joy,POS
138,@24HorasTVN,"⭕ Presidente @GabrielBoric en entrevista con Radios Archi: ""soy partidario de levantar el secreto bancario para poder tener todas las herramientas para combatir el crimen organizado, también desde la perspectiva de la ruta del dinero"".   📡 En vivo ➡️ bit.ly/3mCBZzY","May 2, 2024 · 12:47 PM UTC",others,NEU
139,@Presidencia_cl,Presidente de la República @GabrielBoric sostiene entrevista con 500 radios de @SomosArchi desde el Palacio de La Moneda. https://nitter.net/i/broadcasts/1yoKMwjZEQOJQ,"May 2, 2024 · 12:02 PM UTC",others,NEU
140,@GabrielBoric,"Todo mi reconocimiento para las trabajadoras y trabajadores en este 1 de mayo, en el que junto a la ministra @jeannette_jara reafirmamos nuestro compromiso por mejores condiciones laborales con el aumento del salario mínimo y la implementación de la primera etapa de la ley de 40 Horas.   Nuestro Gobierno se la ha jugado por promover el trabajo decente para todas y todos. Hablamos de empleos que entreguen un salario que alcance para llegar a fin de mes, estables, seguros y que permitan crecer personal y profesionalmente. Eso empujamos, trabajos que permitan conciliar la vida laboral, familiar y personal, para que todos puedan disfrutar su vida más y mejor.","May 1, 2024 · 3:19 PM UTC",others,POS
141,@volker_turk,"Glad to be in #Chile- a country whose journey towards truth, justice & reconciliation reminds us that human rights are the foundation for healing & way forward. Grateful to have met President @GabrielBoric, senior officials & civil society to continue advancing this crucial work.","May 1, 2024 · 1:42 PM UTC",joy,POS
142,@GabrielBoric,"Esta semana recibiremos en Chile a la Junta de Jefes Ejecutivos del Sistema de las Naciones Unidas y en su antesala, me reuní en La Moneda con el Alto Comisionado de @ONU_derechos, Volker Türk, encuentro en el que me acompañó el canciller @AlbertoKlaveren y el ministro (s) de Justicia, @JGajardoFalcon.","May 1, 2024 · 12:11 AM UTC",others,POS
143,@GabrielBoric,"Hoy en La Moneda junto al ministro @alvaroelizalde recibimos al nuevo Comité Permanente de la Conferencia Episcopal de Chile, presidido por el Arzobispo de La Serena, René Rebolledo. Vayan nuestros mejores deseos a la nueva directiva.","Apr 30, 2024 · 10:54 PM UTC",others,POS
144,@Carolina_Toha,"Hoy llegamos a Lebu para acompañar a la familia, a la comunidad, a @Carabdechile, para despedir al suboficial mayor Carlos Cisterna. Hoy también despedimos a Sergio y a Misael.   Sabemos que es un momento muy triste y que lo que viene es lo más duro. No van a estar solos. (1/3)","Apr 30, 2024 · 7:38 PM UTC",sadness,NEG
145,@GabrielBoric,"En un día doloroso para Chile entero, acompañamos a los seres queridos del suboficial mayor Misael Vidal Cid, en su última despedida en Curanilahue.   También fueron despedidos junto a sus seres queridos los suboficiales mayores Sergio Arévalo y Carlos Cisterna. Mis condolencias para familiares, amigos y cada uno de quienes viven este terrible crimen.   Seguiremos trabajando sin descanso hasta encontrar a los culpables para que respondan con todo el peso de la ley ante la justicia y la sociedad chilena, y seguiremos también apoyando firmemente a nuestras policías.  La violencia y barbarie de los criminales no nos intimida, nos une y da más fuerzas para enfrentarlos y junto a la sociedad chilena, fortalecer la seguridad.","Apr 30, 2024 · 8:11 PM UTC",sadness,NEG
146,@GabrielBoric,"Hoy en la Plaza de la Constitución vivimos un emotivo y respetuoso toque de silencio que realizó la Guardia de Palacio en memoria de los tres carabineros asesinados en Cañete. Mis respetos para ellos, sus familias y toda la institución.","Apr 29, 2024 · 7:18 PM UTC",others,POS
147,@mindefchile,"La ministra @Mayafernandeza y el @jedenabiobio, CA Óscar Manzano, asisten a responso en memoria de los funcionarios de @Carabdechile, sargento Carlos Cisterna y los cabos Sergio Arévalo y Misael Vidal, ceremonia encabezada por el general Ricardo Yañez.","Apr 28, 2024 · 8:47 PM UTC",others,NEU
148,@GabrielBoric,"Después de conversar con el General Director de Carabineros, los Comandantes en Jefe de las Fuerzas Armadas, el Jefe de la Defensa Nacional y el jefe del Estado Mayor Conjunto, habiendo también evaluado las diferentes alternativas y atendiendo a las necesidades de la investigación en curso, he instruido decretar toque de queda en las comunas de Cañete, Contulmo y Tirúa entre las 00.00 y las 7.00 hrs. Además se reforzará la presencia policial y militar a nuestra máxima capacidad mediante patrullajes conjuntos en la zona.   Los criminales responderán ante Chile y la justicia.","Apr 28, 2024 · 12:49 AM UTC",others,NEU
149,@GabrielBoric,"Hoy la patria entera está de luto. Hay desgarro, pena, rabia. Pero estas emociones no nos paralizan, nos obligan, nos movilizan.   Perseguiremos a los criminales, los encontraremos y los juzgaremos. Responderán ante la justicia y ante Chile. Para eso, además del apoyo irrestricto a nuestras policías, la mejor herramienta es la unidad. Aquí no se trata de izquierdas o derechas, oficialismo u oposición: se trata de actuar unidos como una sola fuerza para hacer justicia.  Acompañamos a cada carabinero y carabinera en su dolor y les agradecemos eternamente por su heroica labor. Sargento 1° Carlos Cisterna, Cabo 1º Sergio Arévalo y Cabo 1º Misael Vidal, que descansen en paz.","Apr 27, 2024 · 8:14 PM UTC",sadness,POS
150,@GabrielBoric,"Todos los poderes del Estado somos una sola fuerza para enfrentar la brutalidad del atentado sufrido por @CarabdeChile en Cañete. A raíz de esto, he decretado tres días de duelo nacional.","Apr 27, 2024 · 1:55 PM UTC",others,NEG
151,@GabrielBoric,"Esta madrugada recibimos la grave y dolorosa noticia de un atentado en la provincia de Arauco en el que fueron asesinados tres carabineros. Luego de una reunión de emergencia con las ministras Carolina Tohá, Maya Fernández, los subsecretarios Manuel Monsalve y Ricardo Montero, y la delegada presidencial de Biobío, Daniela Dresdner; coordinamos acciones inmediatas para responder a este cobarde atentado. En las próximas horas, viajaré con diversas autoridades del Estado a la zona.   Las policías, Fuerzas Armadas y los equipos de Gobierno ya trabajan en el lugar. Les aseguro a los chilenos y chilenas que no habrá impunidad y que daremos con el paradero de los autores de este terrible crimen. Por último, he decidido decretar Duelo Nacional por tres días en todo el país. Sepan, Carabineros de Chile, que no están solos.","Apr 27, 2024 · 9:51 AM UTC",sadness,NEU
152,@derechouchile,#Noticia | Profesora Ximena Fuentes es designada nueva embajadora en el Reino Unido | Más detalles 👉 https://uchile.cl/d215747,"Apr 26, 2024 · 9:30 PM UTC",others,NEU
153,@culturas_cl,"Junto a la ministra @_caroarredondo viajamos hasta Chiloé para invitar a la comunidad a participar de  la convocatoria que permitirá crear el Sello Bicentenario de Chiloé 2026, imagen que acompañará la celebración de los 200 años de la firma y ratificación del Tratado de Tantauco","Apr 26, 2024 · 10:23 PM UTC",others,POS
154,@GabrielBoric,"Lo hemos dicho y estamos cumpliendo. A quienes cometan delitos en nuestra patria los perseguiremos por cielo, mar y tierra, dondequiera que pretendan esconderse. Un orgullo el trabajo del OS9 de @Carabdechile.","Apr 26, 2024 · 10:42 PM UTC",joy,POS
155,@frangallegosj,#ChileCuida está llegando a las comunas del país a paso firme y rápido🤝 Con la subse @gabyelguetap y el alcalde Mauro Tamayo de @CerroNaviaCL fuimos a visitar la obra de lo que será el Centro Comunitario de Cuidados para las y los vecinos de la comuna🏠,"Apr 25, 2024 · 9:56 PM UTC",others,NEU
156,@MTTChile,¡Un hito histórico para el transporte público de Coyhaique! 🚌⚡️  El MTT junto con el Gobierno Regional de Aysén aprobaron una inversión conjunta y total de 40 mil millones para llevar a la primera flota de buses a la capital regional.,"Apr 26, 2024 · 6:15 PM UTC",joy,POS
157,@UNESCO,"Thirty years have passed since the first #WorldPressFreedomDay🗞  @UNESCO is organizing this year's Conference in #Chile, spotlighting journalists' role in the global environmental crisis.  President @GabrielBoric will join the opening.   ℹ️ https://www.unesco.org/en/days/press-freedom #PressFreedom","Apr 26, 2024 · 5:04 PM UTC",others,NEU
158,@DrManuelMonsalv,Desde el complejo fronterizo en Colchane con el subsecretario @Rmontero_  el DPR @dquinterosr funcionarios de @AduanaCL @sagchile @Carabdechile y @PDI_CHILE  donde informamos la inversión 2023-2024 por más de $3.300 millones para mejorar las condiciones de operación y seguridad,"Apr 26, 2024 · 8:23 PM UTC",others,POS
159,@GabrielBoric,Nuestro Chile acoge un nuevo evento deportivo de nivel mundial. Seremos anfitriones de las Olimpiadas Especiales el 2027. Alegría y orgullo!,"Apr 26, 2024 · 7:45 PM UTC",joy,POS
160,@GabrielBoric,La barbarie.,"Apr 26, 2024 · 7:42 PM UTC",others,NEG
161,@GabrielBoric,"Hoy asistí a la Cuenta Pública de la Fiscalía Nacional, encabezada por el fiscal Ángel Valencia, quien entregó importantes datos de la gestión de la institiución durante el último año. Sus funciones en colaboración con las diversas instituciones del Estado son fundamentales para la ejecución de la ley, la justicia y el trabajo conjunto por mayor seguridad en nuestro país.","Apr 26, 2024 · 6:03 PM UTC",others,POS
162,@totiorellanag,"Por 2do año consecutivo la @tgrchile en su 1ra fase retiene la devolución de impuestos de casi 10 mil deudores de alimentos, 4 veces superior al año 2023. Activa el proceso, hoy el Estado busca el pago de lo que es un derecho de niñas, niños y adolescentes #YaNoEstásSola ✨","Apr 26, 2024 · 2:58 PM UTC",others,NEU
163,@CNNChile,Min. Tohá: Para el pdte. Boric la ciudadanía no entendería un acuerdo en reforma política y no en pensiones  https://www.cnnchile.com/pais/ministra-carolina-toha-presidente-gabriel-boric-ciudadania-acuerdo-reforma-politica-pensiones_20240425/,"Apr 25, 2024 · 11:41 PM UTC",others,NEG
164,@DFinanciero,"👥 #Enade2024 | Enade 2024: Boric se pone meta de crecer más de 2% hacia fines de su Gobierno, una baja de la pobreza a 5% y crear 700 mil empleos https://www.df.cl/economia-y-politica/actualidad/enade-2024-boric-se-pone-meta-de-crecer-mas-de-2-hacia-fines-de-su","Apr 25, 2024 · 9:45 PM UTC",others,NEU
165,@gonzalowinter,"De acuerdo con el presidente Boric. La clave del crecimiento económico no reside en la nostalgia. Vamos a lograr el crecimiento hablando de litio, de geotermia, de hidrógeno verde. Vamos a lograr el crecimiento económico conversando y diseñando cuestiones del futuro con las riquezas que se encuentran en nuestra patria. Riquezas que pueden hacer de Chile un actor clave para el desarrollo del mundo que se viene. #Enade","Apr 25, 2024 · 4:32 PM UTC",others,POS
166,@_caroarredondo,Estoy muy feliz de visitar un proyecto único a nivel nacional. Esta iniciativa ha permitido llevar libros y acciones de fomento lector a algunas comunidades y escuelas de los rincones de más difícil acceso del archipiélago de Chiloé. Gracias Teolinda y la gente de Quemchi 🇨🇱,"Apr 25, 2024 · 7:42 PM UTC",joy,POS
167,@meconomia,Durante la inauguración de #Enade2024 el Presidente @GabrielBoric se refirió al proyecto de ley que crea un nuevo Sistema Inteligente de Permisos y que es liderado por el ministro de Economía @nico_grau,"Apr 25, 2024 · 5:01 PM UTC",others,NEU
168,@adnradiochile,Oficial: Chile es anunciado como sede para el Mundial de Ciclismo Pista 2025  https://www.adnradio.cl/2024/04/25/oficial-chile-es-anunciado-como-sede-para-el-mundial-de-ciclismo-pista-2025/,"Apr 25, 2024 · 1:30 PM UTC",others,NEU
169,@GabrielBoric,"Podemos crecer más, podemos distribuir mejor, podemos llegar a acuerdos por Chile y nuestra gente. Tenemos más en común de lo que a veces creemos. Invito a la colaboración público-privada para mejorar la vida en nuestra patria.","Apr 25, 2024 · 4:34 PM UTC",joy,POS
170,@DrManuelMonsalv,Como Gobierno de Chile damos la bienvenida a los directores de las policías latinoamericanas que han llegado para trabajar y concordar una visión común de una estrategia regional de seguridad junto a @Carabdechile @PDI_CHILE @FiscaliadeChile @min_interior #seguridad #policias,"Apr 25, 2024 · 3:19 PM UTC",others,POS
171,@Presidencia_cl,AHORA | Presidente @GabrielBoric encabeza la inauguración del Encuentro Nacional de la Empresa 2024. https://nitter.net/i/broadcasts/1yNxaZXQkVEKj,"Apr 25, 2024 · 1:07 PM UTC",others,NEU
172,@DFinanciero,🔑 #Adelanto Jueves | Ministro de Comercio Exterior de Emiratos Árabes Unidos: “Chile tiene el ecosistema correcto para nuestros empresarios y el intercambio comercial” https://www.df.cl/empresas/thani-bin-ahmed-al-zeyoudi-ministro-de-comercio-exterior-de-emiratos,"Apr 25, 2024 · 12:58 AM UTC",others,NEU
173,@DFinanciero,📈 Ventas del comercio minorista vuelven a crecer en el primer trimestre luego de seis periodos de bajas https://www.df.cl/economia-y-politica/macro/ventas-del-comercio-minorista-vuelven-a-crecer-en-el-primer-trimestre,"Apr 24, 2024 · 3:16 PM UTC",others,NEU
174,@AntoIllanesR,Con mucho orgullo y alegría nuestro país nuevamente será sede de un evento deportivo. Seguiremos trabajando por promover e incentivar el deporte y la actividad física 🤸🏻‍♀️,"Apr 24, 2024 · 8:11 PM UTC",joy,POS
175,@_caroarredondo,"Un merecido reconocimiento a @carmenromeroque, una mujer que ha realizado una labor fundamental e imprescindible en el ámbito cultural. Muchas felicidades por esta distinción que valora el trabajo de una gestora cultural que, sin dudas, ha fortalecido la escena nacional","Apr 24, 2024 · 10:07 PM UTC",joy,POS
176,@GobiernodeChile,"Siguen las buenas noticias para la economía de Chile 🇨🇱 Al control de la inflación, al horizonte de un mejor crecimiento de este año y al aumento de la inversión extranjera se le suma el riesgo país más bajo desde el primer trimestre del 2018.","Apr 24, 2024 · 11:59 PM UTC",others,NEU
177,@PatoFdez,Gente que se enoja o bajonea cuando en lugar de las calamidades que imaginaba acontecen buenas noticias.,"Apr 17, 2024 · 12:10 PM UTC",sadness,NEG
178,@adnradiochile,¡Es oficial! Chile será sede de los Juegos Mundiales de Olimpiadas Especiales del 2027 https://www.adnradio.cl/2024/04/24/es-oficial-chile-sera-la-sede-de-los-juegos-mundiales-de-olimpiadas-especiales-del-2027/,"Apr 24, 2024 · 7:33 PM UTC",others,NEU
179,@daniel_nunez_a,20 mil millones de pesos en obras de riego para enfrentar la sequía en la Región de Coquimbo invertirá el Gobierno del Presidente Gabriel Boric https://radioguayacan.cl/index.php/2024/04/24/ministro-de-agricultura-anuncio-inversion-de-mas-de-20-mil-millones-en-la-region-para-enfrentar-la-sequia/,"Apr 24, 2024 · 7:02 PM UTC",others,NEU
180,@MindepChile,"¡UN NUEVO EVENTO DEPORTIVO LLEGA A NUESTRO PAÍS! 🎉 Estamos felices de anunciar que Chile fue elegido como sede de los Juegos Mundiales de Olimpiadas Especiales del año 2027 🫶  ¡Los esperamos, @SpecialOlympics!","Apr 24, 2024 · 7:26 PM UTC",joy,POS
181,@nico_grau,"Estamos muy contentos con la noticia de que Chile será la sede de los Juegos Mundiales de Olimpiadas Especiales del año 2027, un hito de inclusión que proyecta reunir a 170 países.","Apr 24, 2024 · 8:11 PM UTC",joy,POS
182,@GabrielBoric,"Junto al ministro , estamos muy contentos y orgullosos de anunciar que Chile albergará nuevamente un evento deportivo de primer nivel. Se trata de los Juegos Mundiales de Olimpiadas Especiales Santiago 2027 que ya son una realidad. Trabajaremos desde hoy para lograr una fiesta histórica de inclusión y deporte que deje un legado de accesibilidad universal para nuestras y nuestros deportistas, tal como lo hicimos con Santiago 2023.  Seguimos!","Apr 24, 2024 · 7:22 PM UTC",joy,POS
183,@GabrielBoric,"Es la primera vez que un presidente de Grecia visita nuestro país, por lo que es un tremendo honor recibir a la presidenta Katerina Sakellaropoulou. Esta visita tiene una gran importancia para la revitalización de nuestra agenda bilateral, reafirma nuestro compromiso de colaboración multilateral y demuestra la importancia de Chile en el mundo.  Reitero, a nombre de nuestro país, la bienvenida a la presidenta de Grecia. Que esta visita nos brinde la oportunidad de fortalecer nuestros vínculos y vislumbrar juntos un mejor horizonte para nuestros países.","Apr 24, 2024 · 5:43 PM UTC",joy,POS
184,@GabrielBoric,"Hoy junto al ministro @MarioMarcelC y @DiegoPardow revisamos los lineamientos del Plan de Acción de Hidrógeno Verde 2023-2030, clave para las decisiones de inversión que se realizarán en el país durante esta década. Tenemos una gran oportunidad para ser líderes en esta industria de manera sostenible, con investigación científica y nuevos empleos de calidad. Avanzamos!","Apr 24, 2024 · 2:16 PM UTC",joy,POS
185,@nico_grau,"Estamos muy contentos por Huachipato, sus trabajadores y por Biobío. Con el presidente @GabrielBoric, la ministra @jeannette_jara, sus sindicatos y la @Cutchile nos reunimos esta tarde a conversar del futuro y del trabajo conjunto para fortalecer la industria en esta región.","Apr 23, 2024 · 8:38 PM UTC",joy,POS
186,@Carolina_Toha,La captura del sospechoso del homicidio del mayor Sánchez es un paso muy importante en esta investigación.  El trabajo del OS9 de @Carabdechile y el Ministerio Público merecen un reconocimiento y una valoración especial. (1/2),"Apr 24, 2024 · 12:19 AM UTC",others,POS
187,@GabrielBoric,"Un trabajo coordinado de Carabineros de Chile, el Ministerio Público y las policías de Colombia, Ecuador, Bolivia y Perú, permitió la detención del presunto autor del asesinato del mayor de Carabineros, Emmanuel Sánchez.   Seguimos trabajando intensamente para la extradición a nuestro país. Como lo demuestra este operativo, la coordinación entre los países de Sudamérica es vital para enfrentar el crimen organizado y hacer justicia. Quienes delinquen en Chile tienen que saber que los vamos a perseguir y los vamos a encontrar, sea dentro de nuestras fronteras o fuera de ellas.","Apr 23, 2024 · 11:10 PM UTC",others,NEU
188,@GabrielBoric,"Este año hemos dedicado la celebración del Día Internacional del Libro y del Derecho de Autor a la lectura para las infancias y adolescencias. Por eso, junto a la ministra @_CaroArredondo, el tremendo actor y Premio Nacional de la Representación Audiovisual, Héctor Noguera y Emilia Aravena, quien con 12 años es ilustradora, escritora y editora de libros infantiles, estuvimos en La Granja con estudiantes leyendo. Sepan que vamos a estar empujando firme la cultura en nuestro país!","Apr 23, 2024 · 6:01 PM UTC",joy,POS
