tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1702395983399665736',"EMOL SOCIAL FACTS | Defensa contra encerronas y portonazos: Lo que delimita la ley y la legítima defensa
&gt; A raíz de los casos ocurridos, una mirada a los parámetros normativos que regulan este concepto jurídico y ante qué situaciones concurre.
https://t.co/8yMxZIltOH https://t.co/nHFrR6LngT",es,Tweet,0,4,2,2,7835,2023-09-14 15:56:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/wt2bvz,photo,https://pbs.twimg.com/media/F6AfvN4WAAAeqRT.jpg
'1702004368113856589',"EMOL SOCIAL FACTS | Electromovilidad en Chile: La proliferación del mercado de autos eléctricos y lo que se puede proyectar
&gt; Desde mayores políticas de incentivo hasta el mejoramiento de las tecnologías, son algunos de los desafíos.
https://t.co/F4LeGyf8xy https://t.co/c6oRvLaRHX",es,Tweet,1,1,0,1,5676,2023-09-13 14:00:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/6r0bvz,photo,https://pbs.twimg.com/media/F567t7cWIAEEnhv.jpg
'1700232846680420536',"EMOL SOCIAL FACTS | Productividad y crecimiento económico en Chile: Cifras actuales y desafíos
&gt; Atracción de inversión extranjera, fortalecimiento del capital humano y la reducción de brechas educativas, son metas a alcanzar, según los especialistas.
https://t.co/ekmWzTgyDH https://t.co/NYjnMDseXz",es,Tweet,0,3,0,2,5958,2023-09-08 16:41:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/cctavz,photo,https://pbs.twimg.com/media/F5hv8ixWEAAULB4.jpg
'1699480649592152573',"EMOL SOCIAL FACTS | Robo de autos en Chile: El panorama actual, las medidas y el comercio ilegal asociado
&gt; La sustracción y posterior reducción de piezas vehiculares se ha transformado en una práctica común entre las bandas especializadas.
https://t.co/Dmz00cgxuy https://t.co/PLrrVhcOkQ",es,Tweet,0,4,1,0,9065,2023-09-06 14:52:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/dapavz,photo,https://pbs.twimg.com/media/F5XEaB7XMAASbrv.jpg
'1699132313953554577',"EMOL SOCIAL FACTS | Acceso a internet en Chile: Las cifras en el país y los desafíos pendientes
&gt; Los problemas de calidad y accesibilidad se han visto acentuados en  sectores rurales y en  hogares de ingresos inferiores.
https://t.co/9ZjlBytFYH https://t.co/v1kz8mPFnX",es,Tweet,0,2,0,1,6014,2023-09-05 15:48:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/wdnavz,photo,https://pbs.twimg.com/media/F5SHS7RXMAAQ7QR.jpg
'1698810164315607320',"EL COMENTARISTA OPINA | ""Chile y la amenaza del crimen organizado"" - Por Alberto Rojas

https://t.co/Bh6mmRaEdn https://t.co/GySL623sxM",es,Tweet,0,3,2,2,6560,2023-09-04 18:28:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/z3m9q,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F5MQc3VXUAA7g5n.jpg
'1698761613711409288',"EMOL SOCIAL FACTS | Robos y asaltos violentos sin detenidos al alza durante el primer semestre: Las cifras de delitos y los escenarios posibles
https://t.co/K7ETUKa10X https://t.co/mS2ypP8VGi",es,Tweet,0,6,4,1,7379,2023-09-04 15:15:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/pilavz,photo,https://pbs.twimg.com/media/F5M2YNqXIAAmxtD.jpg
'1698719470582218850',"EL COMENTARISTA OPINA | ""Chile y la amenaza del crimen organizado"" - Por Alberto Rojas

https://t.co/Bh6mmRa6nP https://t.co/krqGn8dXqg",es,Tweet,1,2,0,2,5689,2023-09-04 12:27:37,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/z3m9q,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F5MQPcsXoAAdvQ8.jpg
'1697333797098848425',"EMOL SOCIAL FACTS | Incertidumbre económica vuelve al alza en agosto: La variación de las cifras y los factores asociados
&gt; El informe destacó que los términos “política”, “gobierno” e “inflación” fueron determinantes para este último registro.
https://t.co/R7XKpP7AmF https://t.co/nA1BoL3bd9",es,Tweet,0,0,1,0,10138,2023-08-31 15:41:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/yugavz,photo,https://pbs.twimg.com/media/F44jmpzXsAAAzRK.jpg
'1696627882607391136',"EMOL SOCIAL FACTS | Estafas telefónicas desde la cárcel: ¿Cómo es el control de celulares en estos  recintos?
> Lanzamientos desde el exterior y el uso de drones son algunas de las formas de ingreso de estos dispositivos, utilizados después para delinquir desde adentro.
https://t.co/DPLOeEJNQs",es,Tweet,0,0,2,1,10800,2023-08-29 16:56:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F4uhx6LWAAAAJWa.jpg
'1696239030319403044',"EMOL SOCIAL FACTS | Delito de encerronas: Lo que dicen las cifras actuales y efectos de los planes en curso
> De acuerdo con los especialistas, las modalidades de acción contemplan grupos armados y organizados, pero no necesariamente de grandes redes criminales.
https://t.co/baK7Ldklej",es,Tweet,0,1,0,1,9418,2023-08-28 15:11:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F4o_6bBXcAAMfCs.jpg
'1695133455510536604',"EMOL SOCIAL FACTS | Alza de precios de frutas y verduras post temporales: Las causas y lo que viene
&gt; Sólo en arándanos, cerezas y avellanos -entre O’Higgins y Biobío-, se estima una pérdida de 400 millones de dólares.
https://t.co/uY49oks8PH
Imagen referencial: https://t.co/cTpIhohHZx",es,Tweet,0,1,1,0,7506,2023-08-25 13:58:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/rz8avz,photo,https://pbs.twimg.com/media/F4ZSWEyWgAAMGgU.jpg
'1695111080861737432',"EL COMENTARISTA OPINA| ""El nuevo perfil de los BRICS"" - Por Alberto Rojas 

https://t.co/dXOK1EhXnB https://t.co/jb8ozhCQCv",es,Tweet,0,0,0,0,7358,2023-08-25 12:29:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://n9.cl/c1fz0,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F4Y-R4MXoAYKgfc.jpg
'1694789920668143893',"EMOL SOCIAL FACTS | Trigésima prórroga al Estado de Emergencia en la Macrozona Sur: ¿Qué implicaría un eventual Estado de Sitio?
> De acuerdo con los especialistas, las medidas aplicadas en las regiones afectadas por la violencia “han sido indispensables”, pero insuficientes.
https://t.co/2F05TiZj0X",es,Tweet,0,5,6,1,10565,2023-08-24 15:12:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F4UaIdaWEAIwZaz.jpg
'1694413912588841277',"EMOL SOCIAL FACTS | Formación en política exterior: Requisitos, selección y casos que han complicado a Chile
&gt; Expertos del área estiman inapropiado que las embajadas sigan siendo “una herramienta presidencial para la recompensa a partidos políticos”.
https://t.co/6DTek6E7sj https://t.co/eM7yDmPHpy",es,Tweet,0,9,5,3,11173,2023-08-23 14:18:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/qb6avz,photo,https://pbs.twimg.com/media/F4PENHFW4AAsX-s.jpg
'1692645342225842392',"EMOL SOCIAL FACTS | ¿Cómo es la evasión de impuestos en Chile?: Los montos, el marco normativo y la situación actual
&gt; La informalidad laboral se ha transformado en uno de los principales problemas que ha alimentado el déficit fiscal en el país.
https://t.co/yKxlApfgX5 https://t.co/HOPG04Sfr8",es,Tweet,0,4,3,4,8542,2023-08-18 17:11:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/hf1avz,photo,https://pbs.twimg.com/media/F317tVMXsAMGG2t.jpg
'1692255797349069030',"EMOL SOCIAL FACTS | Campamentos en la Región Metropolitana: ¿Dónde se concentran y a qué se deben las cifras actuales?
&gt; El déficit habitacional, los flujos migratorios y los problemas económicos son factores que han llevado a este crecimiento.
https://t.co/fTmvS84eCL https://t.co/8tyckqPqJh",es,Tweet,2,1,2,5,7640,2023-08-17 15:23:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/p50avz,photo,https://pbs.twimg.com/media/F3wZZAGXcAAdUKD.jpg
'1691825937459872029',"EMOL SOCIAL FACT | Javier Milei, candidato: ¿Cómo piensa y qué propone el más votado en la ruta hacia la Casa Rosada?
&gt; Con los resultados a su favor, el “anarcocapitalista” continuará su trayecto hacia las presidenciales del 22 de octubre.
https://t.co/6Es2DNrOob https://t.co/D6XGLu1eKL",es,Tweet,0,2,0,4,7688,2023-08-16 10:55:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/wry9vz,photo,https://pbs.twimg.com/media/F3qSSEEWkAEBP3I.jpg
'1691176284884271104',"EMOL SOCIAL FACTS | A cuatro meses del Plan Calles sin Violencia: Las cifras disponibles y la respuesta de autoridades a seguridad pública
> La coordinación del Estado a largo plazo, junto con la modernización de las instituciones, son algunas medidas que urgen, según expertos.
https://t.co/zYfW8IOWkc
Imagen referencial:",es,Tweet,0,8,2,2,10623,2023-08-14 15:53:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F3hDYIoXEAA2QPq.jpg
'1690124633276547072',"EMOL SOCIAL FACTS | Redes criminales, narcotráfico y su poder creciente en América Latina: Cómo funcionan y su alcance
&gt; Estas organizaciones han proliferado su accionar en la región.
https://t.co/MNUp3RkOFh https://t.co/i3z1zVrnFN",es,Tweet,0,4,5,0,6713,2023-08-11 18:14:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/e7u9vz,photo,https://pbs.twimg.com/media/F3SHHXqW0AAyMiA.jpg
'1689721322677440513',"EMOL SOCIAL FACTS | Población carcelaria extranjera al alza: Inquietud por las cifras y cuál es la situación de los recintos penitenciarios
&gt; Con el aumento, gendarmes y funcionarios de prisiones se han visto cada vez más sobrepasados.
https://t.co/yOSbF7tAsy https://t.co/0QB6N7OFGt",es,Tweet,0,7,5,4,8357,2023-08-10 15:32:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/mws9vz,photo,https://pbs.twimg.com/media/F3MYQKxW4AAbqqU.jpg
'1689359849065177088',"EMOL SOCIAL FACTS | IPC de julio con variación mensual de 0,4%: Las cifras y cómo se vislumbra el panorama inflacionario
&gt; A pesar de que  tendencias muestran un menor riesgo,  expertos prevén mayor tiempo para alcanzar la meta inflacionaria.
https://t.co/qWvVteeNRl https://t.co/165o0bDLAB",es,Tweet,0,4,1,0,6885,2023-08-09 15:35:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/7qr9vz,photo,https://pbs.twimg.com/media/F3HPQNiXMAAs4FU.jpg
'1689002303666159616',"EMOL SOCIAL FACTS | Contraseñas de acceso: Datos sobre amenazas para la seguridad de empresas y usuarios, ¿cómo prevenirlas?
&gt; Ante la sofisticación de los ciberdelincuentes, expertos plantean alternativas de resguardo digital.
https://t.co/Fr89OG8v7W https://t.co/9bxcnxmr4u",es,Tweet,0,2,1,0,6604,2023-08-08 15:55:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/8iq9vz,photo,https://pbs.twimg.com/media/F3CKU89WgAECTI_.jpg
'1688572858933391361',"EMOL SOCIAL FACTS | Disparos al interior de estación Los Dominicos: ¿Cómo es la seguridad del Metro en Chile?
&gt; Los protocolos para enfrentar situaciones de riesgo y delincuencia, la preparación de los guardias y lo que falta por mejorar.
https://t.co/mWBoql2f0c https://t.co/8TMhxL1BEk",es,Tweet,0,2,1,1,6311,2023-08-07 11:28:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/eyo9vz,photo,https://pbs.twimg.com/media/F28DdJdWkAAl9Ts.jpg
'1687541800947343363',"EMOL SOCIAL FACTS | Paro de profesores: Las cifras de movilizaciones y el impacto para los estudiantes por no tener clases
&gt; De acuerdo con los expertos, la pérdida de clases acentúa las brechas, no permitiendo “generar nuevos aprendizajes”. 
https://t.co/LYOjjCDQ2V https://t.co/tIyo3ZAOQ0",es,Tweet,0,5,1,1,7957,2023-08-04 15:11:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/rgm9vz,photo,https://pbs.twimg.com/media/F2tZoLNWQAA6DEl.jpg
'1687202733051535360',"EMOL SOCIAL FACTS | Aumento en el número de fallecidos en accidentes de tránsito: ¿Cómo son las conductas viales en Chile?
&gt; La minimización de  riesgos y la falta de entendimiento de la seguridad vial son algunas de las causas de las cifras actuales.
https://t.co/iWnRoRPn6d https://t.co/h3kIcV7eRU",es,Tweet,0,2,2,2,7183,2023-08-03 16:44:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/lgl9vz,photo,https://pbs.twimg.com/media/F2olsMTWsAALKAP.jpg
'1686823911009255426',"EMOL SOCIAL FACTS |  Fentanilo: La peligrosa “droga zombie” que golpea en el mundo y cómo es su presencia en Chile
&gt; Expertos en salud explican cómo ha proliferado esta poderosa sustancia, que es hasta 50 veces más fuerte que la heroína.
https://t.co/bPyCICdB9J https://t.co/FQkKV6cAm1",es,Tweet,0,1,6,1,9264,2023-08-02 15:38:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/t5k9vz,photo,https://pbs.twimg.com/media/F2jNJNvWMAEOoQJ.jpg
'1686481932106805248',"EMOL SOCIAL FACTS | Corrupción en Chile, cuándo ocurre y la posición actual del país en el contexto americano
&gt; A pesar de que se encuentra en una buena situación (según los indicadores), desde 2014 ha experimentado un descenso y estancamiento.
https://t.co/sRBFhrXDSn https://t.co/ANCWDmrBkf",es,Tweet,0,3,6,1,6029,2023-08-01 17:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/uyi9vz,photo,https://pbs.twimg.com/media/F2eV7gkWwAApG_v.jpg
'1686099829758291969',"EMOL SOCIAL FACTS | Partido Republicano, el más valorado en la encuesta CEP: Las razones del apoyo que concita
&gt; Una mirada a la fuerza que ha tomado el partido liderado por José Antonio Kast, sus figuras más destacadas y las proyecciones.
https://t.co/j7YgpdXKQP https://t.co/QXK1CKBcDM",es,Tweet,0,19,13,5,8076,2023-07-31 15:41:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/veh9vz,photo,https://pbs.twimg.com/media/F2Y6eWFW4AAzO6X.jpg
'1685027747205115904',"EMOL SOCIAL FACTS | Seguridad privada en Chile: El panorama actual, las falencias y el marco normativo
&gt; Según expertos, la inseguridad y la falta de respuesta del Estado han llevado a una mayor demanda de estos servicios. Aquí, los detalles.
https://t.co/3wuXoOyXIT https://t.co/yPrBYJHtSp",es,Tweet,0,5,2,0,7473,2023-07-28 16:41:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/sje9vz,photo,https://pbs.twimg.com/media/F2JrWLdWcAEvz4N.jpg
'1684663486972923904',"EMOL SOCIAL FACTS | Préstamos ilegales “gota a gota” al alza en Chile: Los detalles de este delito importado y las penas que establece la ley
> Estas prácticas están asociadas a bandas organizadas, relacionadas con el narcotráfico, extorsiones y lavado de dinero.
https://t.co/pFjwDT7QhY",es,Tweet,0,9,3,1,9262,2023-07-27 16:34:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F2Ef6z3XAAAmyG6.jpg
'1684298204714504193',"EMOL SOCIAL FACTS | Problemas de infraestructura, seguridad y brechas sociales: ¿Cuáles son los desafíos de la educación pública en Chile?
> Más personal docente, materiales pedagógicos y preocupación por la salud mental han sido algunas de las demandas.
https://t.co/5EqXZL6rVU
Imagen de archivo:",es,Tweet,0,6,0,1,7698,2023-07-26 16:22:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/e3c9vz,photo,https://pbs.twimg.com/media/F1_T5q8WAAMYpxa.jpg
'1683570423005421569',"EMOL SOCIAL FACTS | Mujeres en directorios de empresas: El panorama actual y las metas para el futuro
&gt; Una radiografía a la presencia femenina en los altos cargos empresariales, el contraste con el escenario global y los desafíos.
https://t.co/146nWM3X0j https://t.co/ChpoPN7wA5",es,Tweet,0,4,2,2,6665,2023-07-24 16:10:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/3h99vz,photo,https://pbs.twimg.com/media/F1095F5X0AAIgFy.jpg
'1682490980182654976',"EMOL SOCIAL FACTS | Robos, lesiones y homicidios: Delitos que más impactan a los chilenos aumentan en 10% durante el primer semestre
&gt; De acuerdo con especialistas, el país se ha convertido en “terreno fértil” para el crimen organizado.
https://t.co/UFwFvqNG7w https://t.co/UV18bKZU0X",es,Tweet,0,9,5,8,9050,2023-07-21 16:41:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/zh69vz,photo,https://pbs.twimg.com/media/F1loPr_WwAAOJVS.jpg
'1682127098721255424',"EMOL SOCIAL FACTS | Aumento en la venta ilegal de fármacos: ¿Cuál es el impacto de este problema?
Desde el ISP informaron que hay distribuidores que facilitan los medicamentos a comerciantes irregulares.
https://t.co/Pmk82apm9J https://t.co/nESphHHQw9",es,Tweet,0,2,2,2,7355,2023-07-20 16:35:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/0e59vz,photo,https://pbs.twimg.com/media/F1gdXa0XgAARGIy.jpg
'1681785991307177998',"EL COMENTARISTA OPINA | ""Una explosión estelar en nuestro vecindario"" - Por Francisco Förster
https://t.co/HUoUE3MrBI https://t.co/RSdF9RbLfA",es,Tweet,0,0,0,2,6411,2023-07-19 18:00:01,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/xhbf1,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F1ahNJiWABQQxLH.jpg
'1681760319926857739',"EMOL SOCIAL FACTS | Bard, el nuevo chat de Inteligencia Artificial de Google: ¿Qué es y cómo funciona?
&gt; La plataforma llegó tras la presión que han generado en el mercado herramientas como ChatGPT de OpenAI.
https://t.co/3hYLSTxmQA https://t.co/TdNtQrSqrI",es,Tweet,0,2,0,1,7267,2023-07-19 16:18:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/a249vz,photo,https://pbs.twimg.com/media/F1bPqvFX0AMm6E0.jpg
'1681708783414673421',"EL COMENTARISTA OPINA | ""Una explosión estelar en nuestro vecindario"" - Por Francisco Förster

https://t.co/HUoUE3MrBI https://t.co/B5Y3vLwLae",es,Tweet,0,0,0,1,5489,2023-07-19 12:53:13,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://n9.cl/xhbf1,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F1ahG9kWABIMkrB.jpg
'1681380265724084224',"EMOL SOCIAL FACTS | Crecimiento de los homicidios: Lo que dicen los datos y los desafíos para las comunas más afectadas
&gt; De acuerdo con el reporte, la tasa pasó de 4,5 a 6,7 asesinatos por cada 100 mil habitantes en cinco años.
https://t.co/qsHgbIAVB9 https://t.co/lsN0MR90ln",es,Tweet,0,4,4,3,7375,2023-07-18 15:07:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/7w29vz,photo,https://pbs.twimg.com/media/F1V01RcXsAUeBUC.jpg
'1680983758567100416',"EL COMENTARISTA OPINA | ""Los desafíos de la cumbre CELAC-Unión Europea"" - Por Luis Lira 

https://t.co/Ft9fZ6CJ5c https://t.co/7iXUv7xVyS",es,Tweet,0,0,1,0,6148,2023-07-17 12:52:13,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://comentarista.emol.com/2296783/26427855/Luis-Lira.html,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F1QNteTWAAEMeOp.jpg
'1680928995855028224',"EMOL SOCIAL FACTS | Reintegración progresiva de carabineros en retiro hasta el 2025: Detalles del nuevo proyecto despachado
> La restitución de los cargos estará enfocada en la realización de labores administrativas, permitiendo aumentar el número de funcionarios activos para labores operativas.
https://t.co/vXedYGAucT",es,Tweet,0,5,3,1,9021,2023-07-17 09:14:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F1Pb6jIWwAEQcqr.jpg
'1679971479776010243',"EMOL SOCIAL FACTS | Proyecto de ley de delitos económicos: Los cambios que introduce y las penas asociadas
> La moción establece un sistema especial, tanto de determinación como sustitución de condenas, establecimiento y cuantía de multas, e inhabilitaciones.
https://t.co/JGgdj5Wfj4",es,Tweet,0,1,1,4,8340,2023-07-14 17:49:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F1B1DWKXgAA2v0q.jpg
'1679466509666492416',"EMOL SOCIAL FACTS | Comisión Asesora contra la Desinformación: Sus principales enfoques y la experiencia de otros países
> Una mirada a esta nueva entidad impulsada por el Gobierno y desempeñada por académicos, explicada por el propio Ejecutivo y expertos de las comunicaciones.
https://t.co/3BYERIa0XI",es,Tweet,1,6,4,4,10078,2023-07-13 08:23:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F06py0jXoAARLur.jpg
'1679118620041814018',"EMOL SOCIAL FACTS | Acusación constitucional contra ministro Ávila: Lo que hay que saber del nuevo proceso que enfrenta el Gobierno
> Radiografía a la gestión del titular de Educación, y los factores que han alimentado este recurso que podría definir el futuro de su cargo.
https://t.co/i6I6dmkbPC",es,Tweet,0,3,1,2,10611,2023-07-12 09:20:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F01tYD4XsAAMvkw.jpg
'1678446860522995712',"EMOL SOCIAL FACTS | Gobierno presenta Política Nacional de Migración y Extranjería: Sus principales ejes y lo que pretende esta medida
> De acuerdo con el Ejecutivo, la gestión interna a través del Servicio Nacional de Migraciones (SERMIG) y el control de fronteras son sus principales focos.
https://t.co/45G1LkgVTZ",es,Tweet,0,4,2,6,10117,2023-07-10 12:51:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F0sKbSzXoA8o9A9.jpg
'1678177211394695169',"EL COMENTARISTA OPINA | ""Patricio Fernández y los 50 años del Golpe"" - Por Matías Carrasco
https://t.co/YUY6tMEp5s https://t.co/KjTDQYRWqx",es,Tweet,0,1,1,2,9799,2023-07-09 19:00:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://comentarista.emol.com/292157/26293723/Matias-Carrasco-.html,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F0NR83dXoAcgPC6.jpg
'1677403199169282049',"EMOL SOCIAL FACTS | Delincuentes que ingresan a las casas habitadas: ¿Qué dice la ley sobre este delito y cuáles son las cifras?
> Los datos y la mirada experta a este tipo de robos con invasión a la propiedad, que han aumentado en comparación con el primer trimestre del año pasado.
https://t.co/zyFDbF1f8N",es,Tweet,1,5,2,2,9068,2023-07-07 15:44:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F0dU7PXXgAAOW9r.jpg
'1677007861660938240',"EMOL SOCIAL FACTS | Estafas y engaños a automovilistas: Las técnicas más comunes y consejos para evitar ser víctimas
> Esta modalidad delictual afecta principalmente a los conductores de vehículos particulares. Fiscalía, Carabineros y expertos abordan el tema.
https://t.co/UA4w4C0KmU",es,Tweet,2,7,3,1,15422,2023-07-06 13:33:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F0Xtea2WYAAb86m.jpg
'1676573762567675904',"EMOL SOCIAL FACTS | Falsificaciones de imágenes, rostros y voces a través de IA: ¿Qué son los deepfakes y cuáles son sus amenazas?
> Estas formas de falsificación se han sofisticado en el último tiempo con el avance de las tecnologías. Conoce sus riesgos para las personas.
https://t.co/llEdKbf1nK",es,Tweet,1,3,0,0,7873,2023-07-05 08:48:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F0Rijj5XsAABFOd.jpg
'1676273608367251461',"EL COMENTARISTA OPINA | ""Patricio Fernández y los 50 años del Golpe"" - Por Matías Carrasco

https://t.co/YUY6tMEp5s https://t.co/11d0x2HIcO",es,Tweet,0,3,0,0,5981,2023-07-04 12:55:46,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,https://comentarista.emol.com/292157/26293723/Matias-Carrasco-.html,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F0NRrRxXgAAldoQ.jpg
'1675902866953756672',"EMOL SOCIAL FACTS |  Aumento en la tasa de desocupación en 12 meses: Las tendencias proyectadas para este fenómeno
&gt; Este incremento se explica por el alza de la fuerza de trabajo, mayor a la presentada por las personas ocupadas. Expertos profundizan.
https://t.co/N3560xhJgK https://t.co/gqer5VeELa",es,Tweet,1,3,3,1,6492,2023-07-03 12:22:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/gun8vz,photo,https://pbs.twimg.com/media/F0IACQcXsAomjpz.jpg
'1674885604591411203',"EMOL SOCIAL FACTS | Robos y crimen organizado entre los principales factores que han afectado al retail: Las cifras tras estos fenómenos
> La variación de las mermas para el sector, el impacto del aumento en los delitos de hurto y la situación regional, bajo el análisis de expertos.
https://t.co/vVdKbKsVYb",es,Tweet,0,6,5,0,8180,2023-06-30 17:00:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Fz5jaDIXwAU8eUJ.jpg
'1674155767841079299',"EMOL SOCIAL FACTS | ¿Cómo aprovecha Chile las aguas caídas para enfrentar los tiempos de escasez?
&gt; Una revisión a los embalses existentes, la forma en que se utilizan las aguas de lluvia, la infraestructura actual y la que falta.
https://t.co/XDYuCQzY04 https://t.co/tD1bW367AQ",es,Tweet,1,7,2,2,6669,2023-06-28 16:40:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://tiny.cc/bmi8vz,photo,https://pbs.twimg.com/media/FzvLZRJWwAAbAqJ.jpg
