user,text,date,emotion,sentiment
@GabrielBoric,contentos huachipato trabajadores biobío presidente gabrielboric ministra jeannettejara sindicatos cutchile reunimos tarde conversar futuro trabajo conjunto fortalecer industria región,2024-04-23 16:38:54,joy,NEU
@GabrielBoric,captura sospechoso homicidio mayor sánchez paso importante investigación trabajo os9 carabdechile ministerio público merecen reconocimiento valoración especial 12,2024-04-23 20:19:21,others,NEU
@GabrielBoric,trabajo coordinado carabineros chile ministerio público policías colombia ecuador bolivia perú permitió detención presunto autor asesinato mayor carabineros emmanuel sánchez seguimos trabajando intensamente extradición país demuestra operativo coordinación países sudamérica vital enfrentar crimen organizado hacer justicia delinquen chile saber vamos perseguir vamos encontrar dentro fronteras,2024-04-23 19:10:34,others,NEU
@GabrielBoric,año dedicado celebración día internacional libro derecho autor lectura infancias adolescencias junto ministra caroarredondo tremendo actor premio nacional representación audiovisual héctor noguera emilia aravena 12 años ilustradora escritora editora libros infantiles granja estudiantes leyendo sepan vamos empujando firme cultura país,2024-04-23 14:01:43,joy,POS
@GabrielBoric,dejemos sorprendernos indignarnos barbarie llevando adelante gobierno israel gaza 34 mil asesinados fin semana madre embarazada cuya hija lograron rescatar vientre alto fuego,2024-04-23 08:28:44,anger,NEG
@GabrielBoric,llamado presidente ricardo lagos grandes empresarios nov 2001 gustaría misma confianza existe exterior empresarios nacionales gran diferencia ve chile afuera ven acá,2024-04-22 01:16:53,others,NEU
@GabrielBoric,¡seguimos trabajando reforzar seguridad frontera norte fuerzas armadas incrementaron 40 despliegue militar patrullajes controles regiones arica parinacota tarapacá antofagasta,2024-04-22 18:43:01,joy,NEU
@GabrielBoric,somosfinancieras gracian scotiabank “en 2023 chile posicionó segundo mercado latinoamericano grande finanzas sostenibles”,2024-04-22 11:30:00,others,NEU
@GabrielBoric,cifras parecen indicar vamos camino correcto 2022 12 regiones subió tasa homicidios respecto 2021 mientras 2023 vs 2022 11 regiones bajó muestran si queremos mantener tendencia tarea enorme posible,2024-04-22 14:04:13,others,NEU
@GabrielBoric,ministra jara rebaja parte viernes “la jornada laboral chile horas semana minutos segundos suspiros”,2024-04-22 12:30:00,others,NEU
@GabrielBoric,detienen 8 integrantes “los piratas” célula tren aragua incautaron drogas armas altas sumas dinero,2024-04-22 10:51:19,others,NEU
@GabrielBoric,tasa 2023 63 versus 67 2022 vemos datos capacidad enfrentar tendencia alza homicidios registrada 2016 inflexión sucedido azar trabajo múltiples instituciones colaborativamente 26,2024-04-22 12:41:21,others,NEU
@GabrielBoric,hoy presentamos informe nacional víctimas homicidios consumados chile 2023 principal dato año registró disminución 60 tasa víctimas homicidios consumados cada 100 mil habitantes respecto 2022 16,2024-04-22 12:41:20,others,NEU
@GabrielBoric,hoy participé tercera conferencia partes acuerdo escazú cop 3 espacio tremendamente importante ser único tratado ambiental pueblos hermanos latinoamérica caribe disposiciones favor defienden medio ambiente convierte ejemplo cooperación multilateralismo espero instancia oportunidad reafirmar compromiso mejor implementación acuerdo escazú seguir construyendo futuro próspero países,2024-04-22 13:35:14,others,POS
@GabrielBoric,contento gran abrazo trabajadores huachipato seguiremos trabajando duro fortalecer generación empleos indusriales país,2024-04-21 18:24:19,joy,POS
@GabrielBoric,gob cumplido pdte gabrielboric cumplido ls trabajadores trabajadoras huachipato región bío bío hoy toca empresa huachipato toda región sacar adelante siderúrgica prepararnos futuro mantenerla pie,2024-04-20 16:27:54,others,NEU
@GabrielBoric,comisión antidistorsiones falló favor huachipato trabajadores celebran resolución tras semanas movilizaciones,2024-04-20 16:30:00,others,NEU
@GabrielBoric,pesimismo gran empresariado hace casi 34 años… 12 mayo 1990 alejandro foxley ministro hacienda “el ánimo empresarios muestran pesimista ninguna justificación,2024-04-21 00:11:05,others,NEG
@GabrielBoric,ministra caroarredondo destaca importancia cultura bien público crecimiento desarrollo sostenible cierre micsur2024,2024-04-20 20:24:58,others,NEU
@GabrielBoric,gobiernodechile cumplió agilizando decisión comisión cuya respuesta permite defensa sindicatos trabajadores industria chilena siempre respetando tratados internacionales hoy conocimos gran noticia demuestra compromiso biobío,2024-04-20 18:38:11,joy,POS
@GabrielBoric,hoy detallamos proyecto ley reduce tramitación proceso obtención permisos construcción permisología llaman unas principales medidas 1 simplificar tramitación permisos construcción sigue,2024-04-20 17:31:16,others,NEU
@GabrielBoric,despliegue 238 carabineros culminó nueva ronda focalizada rm además realizó distintos puntos país forma simultánea resultados dan cuenta compromiso claro reforzar seguridad 31 detenidos armas incautadas 1338 controles,2024-04-20 14:32:11,others,NEU
@GabrielBoric,fiscalizaciones preventivas dejaron 570 detenidos país cooperativacontigo,2024-04-20 13:41:10,others,NEG
@GabrielBoric,boric reúne gobernador sichuan comprometen estrechar lazos posicionar chile centro operaciones américa sur,2024-04-19 20:30:00,others,NEU
@GabrielBoric,“estamos estadio santa laura punto vacunación entregarle protección inmunológica asistan partido universidad católica vs colo colo pertenezcan grupos objetivos vacunación influenza covid19” cooperativa,2024-04-20 15:59:37,others,NEU
@GabrielBoric,litio hidrógeno verde dos elementos centrales política industrial modelo desarrollo impulsando gobierno alianzas públicoprivadas visión integral encadenamientos productivos transferencias tecnológicas chile además visión ordenamiento territorial conjunto comunidades sustentabilidad ambiental seguimos,2024-04-20 16:23:57,others,NEU
@GabrielBoric,comisión paz entendimiento inicia fase diálogos propuestas cooperativacontigo,2024-04-20 11:57:51,others,NEU
@GabrielBoric,inteligencia artificial chilena teledetectarán incendios forestales cámara última generación instalada sky costanera ayudará conafminagri vigilancia emergencias rango 18 mil hectáreas,2024-04-19 14:16:58,others,NEU
@GabrielBoric,llegamos gobierno primer lugar estabilizar segundo volver hacer crecer país tercero transformar pese proyecciones catastrofistas país disminución menos cuatro puntos inflación logramos aumento salario mínimo 500 mil nuevos empleos comparto extracto entrevista semana agencia efe españa día mundial libertad prensa dos años gobierno temas,2024-04-20 11:27:45,others,NEU
@GabrielBoric,canasta básica alimentos mayor caída mensual 10 años ministro minagricl tvalenzuelavt entregó detalles ferias libres alimentos baratos revisa capítulo completo gobiernoinforma aquí,2024-04-19 20:03:40,others,NEU
@GabrielBoric,educación pública atacama empieza florecer hoy suscribieron 2 importantes acuerdos permitirán reforzar renovar infraestructura educación pública slep atacama huasco además permitir mejora continua equipos directivos locales mejor desempeño cuidados cuerpos docentes servicios locales educación sigamos construyendo mejor región todas educación visión compartida podemos ser felices laeducaciónpúblicaavanza,2024-04-19 17:19:21,joy,POS
@GabrielBoric,micsur2024 permitió encontrarnos latinoamericanos bajo bandera economíascreativas esperamos sábado cerrar encuentro 1900 horas plaza constitución frente moneda,2024-04-19 19:14:41,others,NEU
@GabrielBoric,gustaría entrevistaran voté alcaldesa iracihassler elección anterior año haré gustoso vivo santiago hace casi década regalo exclusiva,2024-04-19 14:41:11,others,NEU
@GabrielBoric,80 kilos ketamina incautados pdichile junto director general eduardo cerna fiscal milibor bugueño delegada contimartinez informamos investigación permitió mayor decomiso droga historia pdi,2024-04-19 11:52:19,others,NEU
@GabrielBoric,¡hoy buen día lapintana 14 comunas año suman apsuniversal comenzó inscripción usuarios fonasa don armando rodriguez pensionado capredena podrá recibir atención salud cerca casa cesfam pablo rokha,2024-04-19 13:27:58,joy,NEU
@GabrielBoric,entregamos 25 deptos proyecto ampliación “los quillayes” florida realizado minvu obra mejoramiento aumenta tamaño viviendas 38 55 mt2 beneficiará totalidad 435 familias avanzamos calidad vida ciudadanía,2024-04-19 15:58:13,others,NEU
@GabrielBoric,gobierno avanzado tres seguridades económica social ciudadana hoy récord leyes aprobadas iniciativas combatir delincuencia reactivar economía enfocar gasto social mejoras calidad vida personas,2024-04-19 17:28:57,others,NEU
@GabrielBoric,fin potenciar intercambio económico cultural país china reuní junto ministro albertovanklaveren gobernador provincia sichuan huang qiang así continuamos diálogo multilateral iniciado visita china octubre pasado,2024-04-19 13:30:23,others,POS
@GabrielBoric,gran logro chile rompehielo viel construido íntegramente asmar clave vocación país antártico felicitaciones armadachile,2024-04-19 12:37:00,joy,POS
@GabrielBoric,junto ministro alvaroelizalde subsecretaria mlobospalacios recibimos moneda nueva mesa directiva cámara diputadas diputados encabezada presidenta karolcariola vicepresidente gasparrivas segundo vicepresidente ericaedojeldres gobierno reafirmamos compromiso seguir trabajando conjunto mejoras calidad vida personas país,2024-04-19 10:51:01,others,NEU
@GabrielBoric,cerramos primera reunión ministros autoridades seguridad pública crimen organizado consenso brasilia clara convicción cooperación coordinación internacional clave enfrentar crimen organizado,2024-04-18 20:36:15,others,NEU
@GabrielBoric,abocados completamente despegue económico país acompañamos presidente gabrielboric anuncio construcción nuevo aeropuerto región valparaíso 12,2024-04-18 15:05:43,others,NEU
@GabrielBoric,presidente boric anuncia construcción nuevo aeropuerto viña mar va permitir trasladar 900 mil pasajeros año,2024-04-18 13:53:00,others,NEU
@GabrielBoric,dffull lagos weber ppd sale paso críticas coloma alza secreto bancario “chile minoría mundo mantiene”,2024-04-18 14:30:00,others,NEU
@GabrielBoric,muchas gracias drtedros sumamos instalar acciones concretas seguridad pacientes establecer solidaridad personas enfermas principio básico dar cuenta humanización servicios respuesta brindada comunidades,2024-04-18 11:12:50,joy,POS
@GabrielBoric,encuesta nacional bicentenario ucchile midió percepciones conflicto pueblo mapuche 2023 82 dijo cree gran conflicto 2022 78 2021 88 necesitan soluciones duraderas transversales acerca,2024-04-18 13:35:07,others,NEU
@GabrielBoric,avanzamos,2024-04-18 15:05:46,joy,NEU
@GabrielBoric,quilpué inauguramos muestra viviendas industrializadas minvu personas afectadas incendios región valparaíso seguimos ocupados presentes reconstrucción viviendas espacios públicos atención necesaria familias afectadas,2024-04-18 14:59:13,others,NEU
@GabrielBoric,cumbre cerro torquemada anunciamos proyecto nuevo aeropuerto región valparaíso obra impulsamos desarrollo región fortaleciendo economía turismo trabajo emprendedoras señora daisy emprendimiento gastronómico avanzamos beneficiando desarrollo regiones bienestar familias país,2024-04-18 13:43:01,joy,POS
@GabrielBoric,chile ocupa lugar número 44 índice desarrollo humano número 1 región latinoamérica caribe según último informe pnud presentado ayer michmuschett,2024-04-17 21:11:34,others,NEU
@GabrielBoric,video volvió tren chillán modelo veloz latinoamérica cooperativacontigo,2024-04-17 17:19:40,others,NEU
@GabrielBoric,ahora24h monsalve indicó recibió vía diplomática respuesta ministerio relaciones gobierno venezuela aceptando vuelo proceso expulsiones primera semana mayo detalles,2024-04-18 08:48:17,others,NEU
@GabrielBoric,avanzamos,2024-04-18 12:37:05,joy,NEU
@GabrielBoric,junto ministra carolinatoha canciller albertoklaveren dimos inicio i reunión ministros altas autoridades seguridad pública crimen organizado consenso brasilia hablado integración latinoamericana últimos años hacen falta acciones concretas ésta inseguridad crimen organizado constituyen hoy principal reto democracias amenaza global traspasa fronteras ello respuesta debe ser unidad regional juntos juntas trabajando coordinadamente podremos construir américa latina segura paz,2024-04-18 11:07:02,others,NEU
@GabrielBoric,ahora gobierno informa venezuela aceptó vuelos recibir ciudadanos expulsados chile,2024-04-18 09:16:00,others,NEU
@GabrielBoric,hoy cesco week insistí compromiso gobierno trabajar juntos industria minera sostenible cara ciudadanía solo así vamos seguir haciendo crecer chile bien todas habitantes,2024-04-17 23:27:53,joy,POS
@GabrielBoric,gbofill carozzi afirmó «hoy pobres hace 10 años» falso pib 199 superior 2023 2013 pib per cápita paridad poder compra pasó 22296 dólares 2013 29935 2023 ver columna,2024-04-17 19:33:46,others,NEU
@GabrielBoric,ahora presidente gabrielboric encabeza inauguración mercado industrias culturales sur micsur2024,2024-04-17 19:45:35,others,NEU
@GabrielBoric,dictamen cgr reafirma señalado principio convenio intercambio información policial venezuela acuerdo celebrado conforme ley reafirmamos voluntad impulsar cooperación internacional dar seguridad chilenosas,2024-04-17 17:44:12,others,NEU
@GabrielBoric,planemergenciahabitacional sigue avanzando entregar mejor calidad vida familias país marzo 2024 alcanzamos 114607 viviendas terminadas 119518 viviendas ejecución 82370 viviendas iniciar,2024-04-17 12:31:46,others,NEU
@GabrielBoric,si autoridad país antecedentes actividades ilícitas corresponde plantee vía diplomática prensa deber presidente república defender nombre seriedad institucional chile todas instancias combatir crimen organizado transnacional necesitamos colaboración permanente justamente promovemos chile disculpas aceptadas damos asunto superado,2024-04-17 17:14:07,others,NEU
@GabrielBoric,cerca 14000 niños sido asesinados gaza comienzo conflicto informa unicef,2024-04-17 16:08:30,others,NEG
@GabrielBoric,presencia significa seguridad calles hoy realizamos junto carabdechile operativo policial 44 comunas rm enfoque motocicletas continuamos trabajando seguridad personas,2024-04-17 16:40:45,others,NEU
@GabrielBoric,tremendos artistas sábado 20 abril plaza constitución cierre mercado industrias culturales sur todas invitados ser parte evento comienza hoy celebra colaboración países fortalecer cultura latinoamérica,2024-04-17 17:06:37,joy,POS
@GabrielBoric,hoy dos acciones simultáneas realizamos fiscalización vehicular 43 comunas rm 60 puntos control además recuperaron 3 inmuebles comisión delito stgo acciones quedan aquí parte labor constante seguridad rm,2024-04-17 14:48:43,others,NEU
@GabrielBoric,avanzamos trenes chile hoy celebración doble retomamos tramo chillán volvemos servicio expreso regular ambos disponibles mañana jueves 18 trenes orgullo país así dijo actividad scarlet núñez estudiante chillán moviliza medio transporte significan comodidad calidad vida junto gobierno seguimos trabajando recuperando trenes chile,2024-04-17 14:34:26,joy,NEU
@GabrielBoric,¡chile avanza gente equidad justicia territorial avanza royaltyminero hoy calama presidente gabrielboric destacó traspaso recursos recaudados importante ley impulsó gobierno beneficiará sólo comunas mineras chile sino 307 largo país total 93 mil millones aportarán descentralización territorio contempla además mayor probidad seguridad,2024-04-16 15:49:13,joy,POS
@GabrielBoric,desalojo n° 54 santiago casas tomadas hace años sido habitadas 100 personas,2024-04-17 11:10:32,others,NEG
@GabrielBoric,gobierno presenta carta molestia senador estadounidense señaló presuntos vínculos hezbollah chile,2024-04-17 09:21:14,others,NEU
@GabrielBoric,seguimos avanzando trenes chile,2024-04-17 14:31:48,others,POS
@GabrielBoric,ahora24h tohá indica ministra argentina excusó polémicos dichos comunicó señalar elementos amenaza inminentes país materia detalles,2024-04-17 13:08:48,others,NEU
@GabrielBoric,nacional amenaza hezbolá chile patricia bullrich llamó ministra tohá excusarse detalles,2024-04-17 13:11:04,others,NEG
@GabrielBoric,ahora trenesparachile presidente gabrielboric inaugura servicio tren rápido santiago chillán,2024-04-17 13:09:12,others,NEU
@GabrielBoric,gran trabajo ministro juancamunoza extender mejorar servicio trenes país hoy anunciaremos excelentes noticias chillán avanzamos trenes chile,2024-04-17 13:16:00,joy,POS
@GabrielBoric,ahora junto subsecretario drmanuelmonsalv alcaldesa karydelfino nuevo operativo fiscalización vehicular quinta normal forma simultánea acción desplegando 58 puntos 43 comunas rm,2024-04-17 09:27:55,others,NEU
@GabrielBoric,¡una historia inspiración logros francisca paredes egresada enfermería umag lleva experiencia australia conoce aquí,2024-04-17 08:56:52,joy,POS
@GabrielBoric,subsecretario monsalve declaraciones ministra argentina pregunta si objetivo provocación seguridad continente dañar imagen país t13 vivo »,2024-04-17 09:05:47,others,NEG
@GabrielBoric,pensiones mujeres dolor inmenso país debemos hacer cambios seguridad social consiste apoyarnos sigue discusión reformaprevisiona senado 1230,2024-04-17 08:48:59,others,NEG
@GabrielBoric,trabajamos combatir problemas estructurales seguridad avanzamos acciones inmediatas resultados hoy tras operativo cal canto 6 detenciones decomiso 2 toneladas productos comercio ilegal 18 rucos retirados,2024-04-16 17:26:33,others,NEU
@GabrielBoric,avanzamos,2024-04-17 09:50:28,joy,NEU
@GabrielBoric,ahora24h operativo desalojo persa biobío detalles,2024-04-17 08:00:13,others,NEU
@GabrielBoric,justicia falló favor ello confirma siempre dicho perjuicio fiscal espero denostaron llamado caso sierra bella dejen difundir mentiras,2024-04-13 15:52:50,anger,NEG
@GabrielBoric,avanzamos hacia chile energías limpias sostenibles,2024-04-16 20:19:40,joy,POS
@GabrielBoric,inauguramos bess coya engie chile parque almacenamiento energía renovable grande américa latina proyecto da mucha alegría habla cómo avanzamos descarbonización desafíos crisis climática tarea gobierno asumido profunda convicción parque recordatorio constante trabajamos juntos futuro mejor aguarda,2024-04-16 17:05:43,joy,POS
@GabrielBoric,calama corazón minero chile celebramos hoy entrega 93600 millones royalty minero 307 comunas país atender urgencias prioridades familias chilenas royalty minero desarrollo justicia social descentralización presente duda fortalecen gobiernos locales fortalece democracia,2024-04-16 13:26:30,others,POS
@GabrielBoric,pdte boric responde maduro crítica piñera podré tener diferencias resolvemos acá chile voy polemizar partir presidente extranjero noticiasexpresscnn,2024-04-16 10:49:39,others,NEU
@GabrielBoric,avanzamos trenes chile,2024-04-16 12:44:49,joy,NEU
@GabrielBoric,ahora24h presidente boric inaugurará parque oasis calama recuperar espacios públicos mejores maneras enfrentar delincuencia diferentes desafíos país tvnplay vivo,2024-04-16 11:50:30,others,NEU
@GabrielBoric,trabajamos equipo mejor seguridad gran labor carabineros chile,2024-04-16 12:39:12,joy,POS
@GabrielBoric,nacional rm 208 detenidos 40 vehículos incautados gran operativo carabineros detalles,2024-04-16 07:03:42,others,NEU
@GabrielBoric,ahora24h presidente boric economía recuperando crecimiento logramos controlar inflación generando 460000 empleos dos años gobierno tvnplay vivo,2024-04-16 12:01:33,others,NEU
@GabrielBoric,día hoy cumplido primera fase proceso rehabilitación instalando 1202 viviendas familias afectadas incendiosforestales comunas viña mar quilpué villa alemana senapred continuamos trabajando gestión supervisión conexión servicios básicos junto construcción viviendas permitan mejorar condiciones habitabilidad personas damnificadas emergencia quesesepa gobiernodechile dprvalparaiso mininterior subseinterior voceriagobierno,2024-04-15 18:00:42,others,NEU
@GabrielBoric,mop lanza plan medidas entregar mayor liquidez empresas contratistas agilizar contratos obra pública iniciativa objetivo dar respuesta necesidad reactivación económica,2024-04-15 15:54:35,others,NEU
@GabrielBoric,dffull efe avanza proyecto santiago melipilla lanza licitación us 44 millones inspección técnica,2024-04-15 14:10:52,others,NEU
@GabrielBoric,200 años relación vínculos significativos reunión foreign secretary davidcameron abordamos cooperación bilateral comercio tensiones regionales globales guerra ucrania ocurrido medio oriente,2024-04-15 11:52:57,others,NEU
@GabrielBoric,chile condenamos ataques través misiles drones parte irán israel tensiones crisis gobiernos derivan violencia siempre terminan pagando pueblos abogáremos comunidad internacional organismos multilaterales paz respeto derecho internacional derechos humanos ambigüedades,2024-04-14 11:56:03,anger,NEG
@GabrielBoric,expresamos preocupación grave escalada tensiones medio oriente ataques iraníes israel chile condena uso fuerza defiende derecho internacional humanitario protege vidas civiles conflictos armados,2024-04-13 18:33:24,others,NEG
@GabrielBoric,junto ministra relaciones exteriores s gdelafue reunimos mañana palacio moneda embajador chile venezuela jaime gazmuri tratar temas sido llamado consulta país,2024-04-13 11:05:44,others,NEU
@GabrielBoric,900 carabineros 260 vehículos policiales desplegados todas comunas región metropolitana fiscalizando controlando entregando seguridad toda ciudadanía ronda extraordinaria masiva realizará largo chile,2024-04-12 20:01:13,others,NEU
@GabrielBoric,carabineros 4ta comisaría parte compromisos establecidos conjunto vecinos encuentran realizando fiscalización control extraordinario exterior interior barrio comercial franklin laprevenciónesnuestraesencia,2024-04-12 19:36:45,others,NEU
@GabrielBoric,andes sesionamos nuevo gabinete pro crecimiento empleo junto ministras ministros delegada sofiagonzco gobernador regional rmunda representantes empresas zona revisar proyectos públicos privados claves región prioridades gobierno además seguridad ciudadana social recuperación economía concreto 32 proyectos esperamos destrabar región valparaíso optimización operación minera codelco andina hospital provincial marga marga reposición cesfam putaendo quisco servicio médico legal quillota calera revisamos proyectos infraestructura educación transporte vivienda índices positivos conocido últimas semanas reafirman trabajo serio responsable trae buenos resultados gabinete parte trabajo seguro chile va seguir creciendo mejor 2024,2024-04-12 16:12:46,joy,NEU
@GabrielBoric,ahora presidente gabrielboric entrega declaraciones andes,2024-04-12 15:20:35,others,NEU
@GabrielBoric,junto ministras carolinatoha jlopezsaffie visitamos obras futura jefatura nacional inteligencia policial pdichile dotamos institución funcionarios ciudadanía mejor infraestructura combatir delitos enfoque consistente permanente enfoque largo aliento derrotar crimen organizado narcotráfico cierto derrotar violencia mayor inteligencia policial equipamiento mayores capacidades operativas juntos podemos crear chile seguro amable justo,2024-04-11 12:46:40,joy,NEU
@GabrielBoric,ecoh fiscalía junto equipo multidisciplinario carabdechile lograron detención tres personas vinculadas muerte oficial carabineros ocurrida noche miércoles comuna quinta normal,2024-04-11 11:02:17,others,NEU
@GabrielBoric,afirmaciones irresponsables canciller venezuela desconociendo existencia tren aragua preocupantes constituyen grave insulto sido víctimas organización además demuestran falta compromiso cooperación internacional necesaria materia seguridad justo tolerable tomado decisión llamar consulta embajador venezuela jaime gazmuri objetivo recabar información detallada situación actual país instruirlo tomar todas acciones necesarias gobierno venezolano organismos internacionales gobierno instituciones policiales dado cuenta compromiso irrestricto garantizar vida segura todas ciudadanos patria,2024-04-11 09:49:16,anger,NEG
@GabrielBoric,asesinato teniente emanuel sánchez soto amedrenta tarea perseguir fuerza delincuencia darle seguridad familias chile obras futuro edificio jefatura policial inteligencia pdi envío condolencias familia esposa hijo amistades institución carabineros chile compromiso trabajemos justicia impunidad,2024-04-11 09:14:11,anger,NEG
@GabrielBoric,¡se despacha ley aprobado proyecto estabilización tarifaseléctricas buena noticia entregará apoyo concreto familias pymes país comparto hilo detalles,2024-04-10 18:45:35,joy,POS
@GabrielBoric,año 16 nuevos centros regionales resolución país iniciativa sido experiencia notable aportando entrega servicios oportunos calidad aumentando promedio cirugías pabellón mejorado tiempos recambio pacientes 12,2024-04-10 10:58:55,joy,POS
@GabrielBoric,gracias trabajo realizado sercotecchile hoy anunciamos primeras ayudas mipymes afectadas incendios región valparaíso primera etapa esperamos ayudar cerca 370 empresas subsidios 10 millones,2024-04-10 16:34:34,joy,POS
@GabrielBoric,avanzamos,2024-04-10 16:04:10,joy,NEU
@GabrielBoric,ahora cumplimiento tributario cámara diputados da luz verde procedimiento levantar secreto bancario nueva norma general antielusiva,2024-04-10 14:54:17,others,NEU
@GabrielBoric,¡seguimos levantando región valparaíso junto ministros nicograu javieratoroc damos inicio entrega subsidios sercotec mipymes afectadas incendios empresarias empresarios afectados región valparaíso recibirán 10 millones reactivar actividades productivas comerciales menor plazo posible participan gerenta general sercotec maría josé becerra alcaldesa viñadelmar autoridades locales,2024-04-10 14:12:01,joy,NEU
@GabrielBoric,¡buenas noticias bolsillo familiar canasta básica alimentos anota mayor caída mensual 10 años baja 18 mensual seguimos trabajando crecimiento económico país llegue hogares,2024-04-09 12:30:54,joy,NEU
@GabrielBoric,ministra tohá responde canciller venezuela tren aragua insulto pueblo chile latinoamérica,2024-04-09 08:53:30,others,NEG
@GabrielBoric,sorprenden declaraciones canciller gil inaceptable negacionismo respecto impactos crimen transnacional organizado chile región diálogo acciones concretas necesarias avanzar erradicación violencia delincuencia,2024-04-09 12:55:16,others,NEG
@GabrielBoric,presidente gabrielboric junto presidente ejecutivo agendacaf sergio díazgranados presentaron estrategia país caf chile 2026 contempla apoyo técnico financiero proyectos inversión sector público privado,2024-04-08 17:49:56,others,NEU
@GabrielBoric,boric destaca ipc marzo “los resultados mejor pronosticado economistas” marcel piden terminar sesgos pesimistas,2024-04-08 20:15:00,others,NEG
@GabrielBoric,secreto bancario hoy comisión hacienda camaracl aprobó propuesta gobierno hacer eficiente levantamiento secreto bancario así perseguir rápida duramente corrupción lavado activos delitos tributarios buen paso,2024-04-08 23:56:59,others,NEU
@GabrielBoric,marcel destacó ipc marzo indicadores bastante positivos cooperativacontigo,2024-04-09 06:55:03,others,POS
@GabrielBoric,trinitarios martes formalizarán 40 miembros banda criminal desarticulada,2024-04-09 07:31:00,others,NEU
@GabrielBoric,desarticulación trinitarios implicó mega operativo 18 comunas stgo trabajo resultado investigación robusta responsable distingue crimen habitan puntos hago llamado criminalizar sectores vulnerables,2024-04-08 18:06:54,others,NEG
@GabrielBoric,buenas noticias,2024-04-08 18:07:33,others,NEU
@GabrielBoric,conmemoramos primer aniversario oficina banco desarrollo américa latina caribe agendacaf chile así presentación estrategia 2026 elaborada conjunto contiene desarrollo regional equitativo gobernadores gobiernos locales fundamentales digitalización conectividad destaco proyecto cable humbolt desarrollo agenda ambiental climática transición hacia energías renovables gobierno seguimos trabajando profundizar relaciones contribuir consolidación institución sólo cuida acrecienta patrimonio sino involucra compromete mejorar calidad vida latinoamericanos,2024-04-08 14:52:25,joy,NEU
@GabrielBoric,ahora ipc marzo sube menos esperado inflación anual serie empalmada modera 37,2024-04-08 08:08:08,others,NEU
@GabrielBoric,desarticulación organizaciones criminales chile solo posible si gobierno fortalece ministerio público policías enfocados objetivos aquí muestra ello,2024-04-08 14:24:28,others,NEU
@GabrielBoric,¡más millón sonrisas acá energía tope después finde increíble aún diadeldeporte reunió millón personas largo país ¡gracias ser parte fiesta conoce,2024-04-08 10:52:33,joy,POS
@GabrielBoric,semana pasada puntaarenas conversando objetivos avances sistema nacional apoyos cuidados chile cuida aprovechando viento magallánico escribí columna intención convertir magallanes región pionera chile cuida,2024-04-08 12:31:29,others,POS
@GabrielBoric,ahora pdi realiza masivo operativo collipulli detiene seis personas cuatro relación asesinato dos agricultores,2024-04-08 10:09:12,others,NEU
@GabrielBoric,materia seguridad debe presente chile megaoperativo vimos viernes sido posible ley fortalece persecución narcotráfico crimen organizado país nuevas herramientas gobierno dispuesto instituciones funcionen actúen coordinadamente territorio avanzamos másseguridad,2024-04-08 13:07:41,others,NEU
@GabrielBoric,trabajando firmemente desarticular bandas atemorizan personas enfrentar impunidad hoy reafirmamos labor interinstitucional da resultados permite avanzar fuerza frente tráfico drogas lavado activos,2024-04-08 11:49:41,joy,NEU
@GabrielBoric,intensos operativos encuentran realizando carabineros 4ta comisaría conjunto munistgo siichile mttchile sector av 10 julio lira finalidad evitar delitos violentos compra venta piezas vehículos robados,2024-04-08 10:52:46,others,NEU
@GabrielBoric,entrevista dfinanciero gobiernodechile buscamos preservar calidad educativa avanzar corresponsabilidad,2024-04-08 12:04:51,others,NEU
@GabrielBoric,ahora presidente gabrielboric participa presentación estrategia banco desarrollo américa latina caribe agendacaf chile 2026,2024-04-08 13:18:09,others,NEU
@GabrielBoric,avanzamos seguridad,2024-04-08 11:11:11,joy,NEU
@GabrielBoric,termine día homenaje natalicio gran gabriela mistral comparto poema desgarrador “desolación” 1922 interrogaciones,2024-04-07 21:13:54,sadness,NEU
@GabrielBoric,gusta muchísimo “himno árbol”,2024-04-07 21:16:35,joy,POS
@GabrielBoric,¡hoy día gabriela mistral ¿sabías bnd muchísimo material digitalizado directamente archivos personales puedes explorar 12140 documentos gabriela mistral llegada chile puerto valparaíso 1954,2024-04-07 15:00:45,joy,POS
@GabrielBoric,maisa rojas proyectos inversión versus medio ambiente “los temas medioambientales imponiendo propia evidencia … necesidad tener desaladora sequía gran medida producto cambio climático” »,2024-04-07 12:15:01,others,NEG
@GabrielBoric,día deporte gran orgullo buena idea establecido gran éxito chile hoy santiago parque maravilloso parquemetminvu mucha gente lados haciendo distintos deportes,2024-04-07 18:24:04,joy,POS
@GabrielBoric,santiago carabineros 3ra comisaría realiza labores preventivas sector barrio yungay plaza brasil contribuyendo seguridad vecinos locatarios personas transitan visitan lugar comuna laprevenciónesnuestraesencia,2024-04-06 18:51:10,others,NEU
@GabrielBoric,hablar deporte hablar recreación uso tiempo libre disciplina mejor salud seguridad comunidades unidas queremos todas puedan ocupar espacios públicos deporte gran camino lograr objetivo día deporte sirva motivación resto año gracias ministro pizarro gabinete sumó invitación practicar deporte hoy,2024-04-06 14:04:57,joy,POS
@GabrielBoric,oportunidad imperdible todas podemos aprovechar además infórmate cerca 300 actividades realizarán país inscríbete ¡vivamos díadeldeporte,2024-04-05 21:34:50,joy,POS
